s
indexer,parentBountyId,proposer,index,value,dValue,fee,curator,beneficiary,unlockAt,description,meta,state,isFinal,stateSort,deposit,fiatValue,symbolPrice
"{""blockHeight"": 15952840, ""blockHash"": ""0xd4f9ef3b06c12e97bbbce87e07438730ebe0334ba1ba0d27cf0b1174f2cdce94"", ""blockTime"": 1686678030000, ""eventIndex"": 136, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,298,10305630000000,{'$numberDecimal': '10305630000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,1gvSXTysfJ5F9tjMtuACQyp1dxbLDoYNr7HEQNE2N4dfUXH,16082318.0,"Decoded 2023 - Viewing Party in Dallas, USA","{'parentBounty': 17, 'value': 10305630000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '1gvSXTysfJ5F9tjMtuACQyp1dxbLDoYNr7HEQNE2N4dfUXH', 'unlockAt': 16082318}}}","{""indexer"": {""blockHeight"": 16089216, ""blockHash"": ""0x442529498711cece30c01e7d2bfb681119dc1b8b2b2cf9db32a1f3df67939471"", ""blockTime"": 1687498176000, ""eventIndex"": 49, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,4723.0872,4.583016466117796
"{""blockHeight"": 15952840, ""blockHash"": ""0xd4f9ef3b06c12e97bbbce87e07438730ebe0334ba1ba0d27cf0b1174f2cdce94"", ""blockTime"": 1686678030000, ""eventIndex"": 131, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,297,10305630000000,{'$numberDecimal': '10305630000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,126uimsLf3xV4BdPWFVntD49ANsN4vJvV8o5SCdRXiUwYS9f,16082318.0,"Decoded 2023 - Viewing Party in Makati City, Metro Manila, Philippines","{'parentBounty': 17, 'value': 10305630000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '126uimsLf3xV4BdPWFVntD49ANsN4vJvV8o5SCdRXiUwYS9f', 'unlockAt': 16082318}}}","{""indexer"": {""blockHeight"": 16084704, ""blockHash"": ""0x9cfb0fe549bdf59a907234eab8f85ab4bc476f7b495a79a92ff42d76a5c788f2"", ""blockTime"": 1687471074001, ""eventIndex"": 43, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,4723.0872,4.583016466117796
"{""blockHeight"": 15952840, ""blockHash"": ""0xd4f9ef3b06c12e97bbbce87e07438730ebe0334ba1ba0d27cf0b1174f2cdce94"", ""blockTime"": 1686678030000, ""eventIndex"": 126, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,296,9068950000000,{'$numberDecimal': '9068950000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,16G7wZerqxib8YMDn3FKVfSMp1hky159JdhcGqHzy65F6RXE,16082318.0,"Decoded 2023 - Viewing Party in Bangalore, India","{'parentBounty': 17, 'value': 9068950000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '16G7wZerqxib8YMDn3FKVfSMp1hky159JdhcGqHzy65F6RXE', 'unlockAt': 16082318}}}","{""indexer"": {""blockHeight"": 16088867, ""blockHash"": ""0xa4ffab0df81247c017a5e9d8b24997f240a1ae819e3bd62d07e5b878b0796bf0"", ""blockTime"": 1687496076000, ""eventIndex"": 40, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,4156.31472,4.583016466117796
"{""blockHeight"": 15952840, ""blockHash"": ""0xd4f9ef3b06c12e97bbbce87e07438730ebe0334ba1ba0d27cf0b1174f2cdce94"", ""blockTime"": 1686678030000, ""eventIndex"": 121, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,295,6531710000000,{'$numberDecimal': '6531710000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,1rv96b4irpdH1dZE767TWzjwWxjH3ctSJRiF6juPVbW5udE,16082318.0,"Decoded 2023 - Viewing Party in Rio Grande, Argentina","{'parentBounty': 17, 'value': 6531710000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '1rv96b4irpdH1dZE767TWzjwWxjH3ctSJRiF6juPVbW5udE', 'unlockAt': 16082318}}}","{""indexer"": {""blockHeight"": 16083743, ""blockHash"": ""0xf32e10f42ec3ef043f55c31f42239b27abc7ddddde514aa7273f4ac195d147b1"", ""blockTime"": 1687465308000, ""eventIndex"": 44, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,2993.49345,4.583016466117796
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 134, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,294,4667460000000,{'$numberDecimal': '4667460000000'},0.0,,,,"Decoded 2023 - Makati City, Metro Manila, Philippines","{'parentBounty': 17, 'value': 4667460000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'added': None}}","{""indexer"": {""blockHeight"": 15952840, ""blockHash"": ""0xd4f9ef3b06c12e97bbbce87e07438730ebe0334ba1ba0d27cf0b1174f2cdce94"", ""blockTime"": 1686678030000, ""eventIndex"": 116, ""extrinsicIndex"": 2}, ""state"": ""Canceled""}",True,5,,2119.12789,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 129, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,293,10305630000000,{'$numberDecimal': '10305630000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,13us6Meuo1u7hi7jers7Mh5LTfNEiFDA5g6qEUNeCc2FPEpy,16068040.0,"Decoded 2023 - Viewing Party in Taipei, Taiwan","{'parentBounty': 17, 'value': 10305630000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '13us6Meuo1u7hi7jers7Mh5LTfNEiFDA5g6qEUNeCc2FPEpy', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16069173, ""blockHash"": ""0xfd6245213ef614e690352af8c4ec2c25d66647451f54487671d5984d9b028082"", ""blockTime"": 1687377792000, ""eventIndex"": 43, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,4678.97914,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 124, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,292,10056230000000,{'$numberDecimal': '10056230000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,1t67YMM4myXZ745px9a8PNWhU8FMyYJf5uXGowuwSAnp4x8,16068040.0,"Decoded 2023 - Viewing Party in Tampa, USA","{'parentBounty': 17, 'value': 10056230000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '1t67YMM4myXZ745px9a8PNWhU8FMyYJf5uXGowuwSAnp4x8', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16086044, ""blockHash"": ""0x0a3d510a13d1d5e9d48d0dc70e511adae70793eb67981f190615f0ee544b4f6a"", ""blockTime"": 1687479132000, ""eventIndex"": 42, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,4565.74614,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 119, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,291,9996460000000,{'$numberDecimal': '9996460000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,14zeBBNT5poHFQwQXFYHoUhgLbsHrpscu2QGRiCNSqH1gf73,16068040.0,"Decoded 2023 - Viewing Party in Coimbatore, India","{'parentBounty': 17, 'value': 9996460000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '14zeBBNT5poHFQwQXFYHoUhgLbsHrpscu2QGRiCNSqH1gf73', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16082025, ""blockHash"": ""0xdf59f6c2126c4ca52e1b9517eadc947bdede33c83b30238cd434191aa732a590"", ""blockTime"": 1687454994000, ""eventIndex"": 40, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,4538.60927,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 114, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,290,9718210000000,{'$numberDecimal': '9718210000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,14m6YPTpa64jusibkvvCov4XsxW2ig7Hy3n23GpN9YVTqhUd,16068040.0,"Decoded 2023 - Viewing Party in Indianapolis, USA","{'parentBounty': 17, 'value': 9718210000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '14m6YPTpa64jusibkvvCov4XsxW2ig7Hy3n23GpN9YVTqhUd', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16082794, ""blockHash"": ""0x4085925f62c4687dbf25fc8de9b80b9d1ca84c75be0f0603324ba3d56b9fdee4"", ""blockTime"": 1687459608000, ""eventIndex"": 49, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,4412.27775,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 109, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,289,9593220000000,{'$numberDecimal': '9593220000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,13R6AmmjuipkFoR75m9w57ngGed2p5vqCZjT1K3kjf5D28mU,16068040.0,"Decoded 2023 - Viewing Party in Colombo, Sri Lanka","{'parentBounty': 17, 'value': 9593220000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '13R6AmmjuipkFoR75m9w57ngGed2p5vqCZjT1K3kjf5D28mU', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16074345, ""blockHash"": ""0x3e4761ccf1d8b1833d67ef88424963ad3cb26c10bf65f6d924a21e3f538ab585"", ""blockTime"": 1687408830000, ""eventIndex"": 47, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,4355.52958,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 104, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,288,8316640000000,{'$numberDecimal': '8316640000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,1659xQWWCox1Kvems1aSi7sVbECLmyHT4Q5i39pZHMJb8tVc,16068040.0,"Decoded 2023 - Viewing Party in New York City, USA","{'parentBounty': 17, 'value': 8316640000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '1659xQWWCox1Kvems1aSi7sVbECLmyHT4Q5i39pZHMJb8tVc', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16095222, ""blockHash"": ""0xe6786f65dc4d545f10e453043dd7ac552e171b11509296dcac1888179a69f95f"", ""blockTime"": 1687534224000, ""eventIndex"": 43, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,3775.93462,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 99, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,287,8244500000000,{'$numberDecimal': '8244500000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,11Ft2vZgZGuLyn9pZGSVDzYFkYQq2E23ywzRcJ6t2EdzkMA,16068040.0,"Decoded 2023 - Viewing Party in Kampala, Uganda","{'parentBounty': 17, 'value': 8244500000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '11Ft2vZgZGuLyn9pZGSVDzYFkYQq2E23ywzRcJ6t2EdzkMA', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16089838, ""blockHash"": ""0xc888800f354dbad05f5514c4dcd0989a7b8edd7dc82b5f8344ba363641872d53"", ""blockTime"": 1687501908000, ""eventIndex"": 46, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,3743.1815,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 94, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,286,8038390000000,{'$numberDecimal': '8038390000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,13C9eaMNJPpEqEKRsEJ9P4DKxkb7XWQzeugEfdJkGdVFQPYh,16068040.0,"Decoded 2023 - Viewing Party in Kigali, Rwanda","{'parentBounty': 17, 'value': 8038390000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '13C9eaMNJPpEqEKRsEJ9P4DKxkb7XWQzeugEfdJkGdVFQPYh', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16095528, ""blockHash"": ""0xd841a175e9d58cfbc70c1f0b37b72479ffdcc758ffd3a0a139f276f047585eeb"", ""blockTime"": 1687536078000, ""eventIndex"": 44, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,3649.6031,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 89, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,285,7535480000000,{'$numberDecimal': '7535480000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,14BA8G99RW6xxgu4q3Ks5GVQaA5g4wApn4JPeXbLiEU2Pent,16068040.0,"Decoded 2023 - Viewing Party in Mexico City, Mexico","{'parentBounty': 17, 'value': 7535480000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '14BA8G99RW6xxgu4q3Ks5GVQaA5g4wApn4JPeXbLiEU2Pent', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16070362, ""blockHash"": ""0x6596d2364b5ac96ebaa8c172ad3dd1758e9d6ec89861dfe5db3bf9b56599c24b"", ""blockTime"": 1687384926000, ""eventIndex"": 43, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,3421.27107,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 84, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,284,6552320000000,{'$numberDecimal': '6552320000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,15Sn8yJMmGEBMwZYLyr9bV49CPg3apGLNpCT1EdbtYgrnKhr,16068040.0,"Decoded 2023 - Viewing Party in Arusha, Tanzania","{'parentBounty': 17, 'value': 6552320000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '15Sn8yJMmGEBMwZYLyr9bV49CPg3apGLNpCT1EdbtYgrnKhr', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16078317, ""blockHash"": ""0x6941fa2e8ce65fa99dce6e68a6adf9522cf4727b55b7313aaba9f00bbed2e6c1"", ""blockTime"": 1687432704000, ""eventIndex"": 42, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,2974.89514,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 79, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,283,6168040000000,{'$numberDecimal': '6168040000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,13mhGhH1XusScBGqv6GDy7okBTA28hErQgzdibiM1cUgzNgM,16068040.0,"Decoded 2023 - Viewing Party in Patagonia, Argentina","{'parentBounty': 17, 'value': 6168040000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '13mhGhH1XusScBGqv6GDy7okBTA28hErQgzdibiM1cUgzNgM', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16068175, ""blockHash"": ""0x66310e9d0c3de9271711d1cc25d36fec997b195296aed190c42b8f08a9bd4b11"", ""blockTime"": 1687371804000, ""eventIndex"": 42, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,2800.4237,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 74, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,282,6162770000000,{'$numberDecimal': '6162770000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,13wTKVf96CDX36uBedQ6yiksz4GUQuqo2gfKoTX5EqY5yoDZ,16068040.0,"Decoded 2023 - Viewing Party in Omaha, Nebraska, USA","{'parentBounty': 17, 'value': 6162770000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '13wTKVf96CDX36uBedQ6yiksz4GUQuqo2gfKoTX5EqY5yoDZ', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16084806, ""blockHash"": ""0xb9fe66d5eacb7a1ee4ecd23e50e452b5b9f0e1e308cf2ed5e887440a5fa46d8b"", ""blockTime"": 1687471686000, ""eventIndex"": 42, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,2798.03101,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 69, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,281,5191970000000,{'$numberDecimal': '5191970000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,12WQMLv8itdKJ83R4y3qNGYCRrsU6bFjyd4ZvcE4tmJoSiPv,16068040.0,"Decoded 2023 - Viewing Party in Curitiba, Brazil","{'parentBounty': 17, 'value': 5191970000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '12WQMLv8itdKJ83R4y3qNGYCRrsU6bFjyd4ZvcE4tmJoSiPv', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16078847, ""blockHash"": ""0x07ddae470d56a8dca88899a8a2855e30d4dbe3945484c4922f7d6e5c1439b359"", ""blockTime"": 1687435884000, ""eventIndex"": 40, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,2357.26679,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 64, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,280,5083330000000,{'$numberDecimal': '5083330000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,15wbv2fXuFoeRcrWK4Q1Y5oM9LfsJyGmMXaUWDoAWXpZzWSp,16068040.0,"Decoded 2023 - Viewing Party in Lima, Peru","{'parentBounty': 17, 'value': 5083330000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '15wbv2fXuFoeRcrWK4Q1Y5oM9LfsJyGmMXaUWDoAWXpZzWSp', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16071090, ""blockHash"": ""0x21c36a7bcd4bca68facb484c1534dec08746cec468fbbbff14b1a30180522be9"", ""blockTime"": 1687389294000, ""eventIndex"": 41, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,2307.94188,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 59, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,279,4694290000000,{'$numberDecimal': '4694290000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,14BA8G99RW6xxgu4q3Ks5GVQaA5g4wApn4JPeXbLiEU2Pent,16068040.0,"Decoded 2023 - Viewing Party in Monterrey, Mexico","{'parentBounty': 17, 'value': 4694290000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '14BA8G99RW6xxgu4q3Ks5GVQaA5g4wApn4JPeXbLiEU2Pent', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16070415, ""blockHash"": ""0xc4c5542039cf9ddc91ba9d23bcedaa00ac72eadc68239245ce19ba57ec7b4fee"", ""blockTime"": 1687385244000, ""eventIndex"": 42, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,2131.30929,4.540216506005464
"{""blockHeight"": 15938517, ""blockHash"": ""0xf108c585d0ccc0bfe1d8d0b5e73e616576109fba1faa9ea33d1bbe97e3451d32"", ""blockTime"": 1686592062000, ""eventIndex"": 54, ""extrinsicIndex"": 2}",17,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,278,4328360000000,{'$numberDecimal': '4328360000000'},0.0,15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW,14BA8G99RW6xxgu4q3Ks5GVQaA5g4wApn4JPeXbLiEU2Pent,16068040.0,"Decoded 2023 - Viewing Party in Guadalajara, Mexico","{'parentBounty': 17, 'value': 4328360000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '15Ndq3mvW2ixPBwReQC1J6j3txiHygapoT4ABXQswMr9NCvW', 'beneficiary': '14BA8G99RW6xxgu4q3Ks5GVQaA5g4wApn4JPeXbLiEU2Pent', 'unlockAt': 16068040}}}","{""indexer"": {""blockHeight"": 16070392, ""blockHash"": ""0x5f0a4f4f6eb25247e6b22a027f6b1fbda5e3ce1e816c1313074e2068d28b78c9"", ""blockTime"": 1687385106000, ""eventIndex"": 41, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,1965.16915,4.540216506005464
